dep_ocu	year	sex	age	death	violent	disease	accident	violent_	homicide	populati
50	1997	2	20	99	1	94	4	1	1	9084.48
50	1997	1	21	137	3	126	7	4	2	6606.5
50	1997	2	21	101	1	98	2	1	1	6606.5
50	1997	1	22	138	4	127	7	4	2	3968.92
50	1997	2	22	114	0	109	4	1	0	3968.92
50	1997	1	23	216	3	203	10	3	2	2641.78
50	1997	2	23	150	0	148	2	0	0	2641.78
50	1997	1	25	100	49	23	12	65	48	NA
50	1997	2	25	23	5	15	2	6	5	NA
50	1998	1	7	177	2	153	18	6	2	88728.9
50	1998	2	7	134	0	121	10	3	0	88728.9
50	1998	1	8	19	1	6	12	1	1	81567.8
50	1998	2	8	20	2	12	6	2	2	81567.8
50	1998	3	8	1	0	1	0	0	0	81567.8
50	1998	1	9	21	6	5	9	7	6	72834.4
50	1998	2	9	16	3	9	4	3	2	72834.4
50	1998	3	9	2	0	1	0	1	0	72834.4
50	1998	1	10	79	50	8	20	51	44	68771.7
50	1998	2	10	22	10	6	4	12	7	68771.7
50	1998	3	10	1	0	1	0	0	0	68771.7
50	1998	1	11	175	109	16	36	123	102	63558.9
50	1998	2	11	32	17	14	0	18	11	63558.9
50	1998	3	11	1	1	0	0	1	1	63558.9
50	1998	1	12	153	102	15	27	111	96	56671.1
50	1998	2	12	19	5	10	2	7	5	56671.1
50	1998	1	13	133	74	20	35	78	72	51125.8
50	1998	2	13	35	4	27	4	4	3	51125.8
50	1998	3	13	1	1	0	0	1	1	51125.8
50	1998	1	14	105	53	25	23	57	53	44400.1
50	1998	2	14	33	3	22	6	5	3	44400.1
50	1998	1	15	86	36	32	15	39	33	37575.5
50	1998	2	15	29	1	25	2	2	1	37575.5
50	1998	1	16	90	30	50	8	32	28	30995
50	1998	2	16	49	5	40	3	6	4	30995
50	1998	1	17	95	24	59	9	27	22	23350
50	1998	2	17	42	0	38	2	2	0	23350
50	1998	1	18	94	14	70	8	16	11	17148.1
50	1998	2	18	59	0	56	3	0	0	17148.1
50	1998	1	19	109	15	82	10	17	14	12907.9
50	1998	2	19	63	0	62	0	1	0	12907.9
50	1998	1	20	133	8	114	8	11	7	9407.68
50	1998	2	20	91	2	84	5	2	2	9407.68
50	1998	1	21	165	3	153	9	3	2	6762.62
50	1998	2	21	85	0	83	2	0	0	6762.62
50	1998	1	22	127	1	120	6	1	1	4255.72
50	1998	2	22	102	1	101	0	1	1	4255.72
50	1998	1	23	175	2	169	2	4	2	2627.78
50	1998	2	23	164	0	162	2	0	0	2627.78
50	1998	1	25	114	62	27	20	67	61	NA
50	1998	2	25	26	7	17	2	7	6	NA
50	1998	3	25	4	2	2	0	2	2	NA
50	1999	1	7	160	3	141	16	3	3	89141
50	1999	2	7	111	2	93	15	3	2	89141
50	1999	1	8	15	2	4	9	2	2	83623.5
50	1999	2	8	19	0	10	8	1	0	83623.5
50	1999	1	9	22	4	9	9	4	3	73527.9
50	1999	2	9	14	4	6	4	4	3	73527.9
50	1999	1	10	78	54	7	13	58	51	69251.2
50	1999	2	10	31	17	3	8	20	14	69251.2
50	1999	1	11	156	93	17	37	102	88	64932.1
50	1999	2	11	34	13	13	7	14	11	64932.1
50	1999	1	12	143	102	9	25	109	97	57348
50	1999	2	12	28	9	13	4	11	8	57348
50	1999	1	13	129	73	28	23	78	71	52069.2
50	1999	2	13	30	4	23	3	4	3	52069.2
50	1999	1	14	91	56	20	13	58	53	45666
50	1999	2	14	30	6	17	5	8	6	45666
50	1999	1	15	92	41	27	17	48	38	38532.1
50	1999	2	15	21	3	18	0	3	3	38532.1
50	1999	1	16	100	44	35	16	49	41	32378.6
50	1999	2	16	39	5	28	4	7	5	32378.6
50	1999	1	17	97	17	66	12	19	16	24755.2
50	1999	2	17	44	4	39	1	4	3	24755.2
50	1999	1	18	102	13	84	4	14	10	17856.9
50	1999	2	18	63	2	59	2	2	2	17856.9
50	1999	1	19	124	5	110	9	5	4	13465.4
50	1999	2	19	78	3	69	6	3	3	13465.4
50	1999	1	20	130	3	119	7	4	1	9742.39
50	1999	2	20	94	0	93	1	0	0	9742.39
50	1999	1	21	149	3	141	4	4	3	6922.42
50	1999	2	21	106	1	105	0	1	1	6922.42
50	1999	1	22	148	2	143	3	2	1	4563.25
50	1999	2	22	101	0	98	2	1	0	4563.25
50	1999	1	23	235	2	222	7	6	2	2613.85
50	1999	2	23	179	0	175	1	3	0	2613.85
50	1999	1	25	62	28	22	9	31	28	NA
50	1999	2	25	11	1	9	1	1	0	NA
50	2000	1	7	179	1	166	12	1	1	89555
50	2000	2	7	103	1	93	9	1	1	89555
50	2000	1	8	14	0	5	8	1	0	85731
50	2000	2	8	14	1	9	3	2	1	85731
50	2000	1	9	22	2	10	9	3	2	74228
50	2000	2	9	15	1	9	3	3	0	74228
50	2000	1	10	104	66	15	16	73	59	69734
50	2000	2	10	36	14	13	6	17	8	69734
50	2000	1	11	137	82	14	32	91	78	66335
50	2000	2	11	23	7	15	1	7	4	66335
50	2000	1	12	130	80	15	27	88	77	58033
50	2000	2	12	29	8	16	5	8	6	58033
50	2000	1	13	124	68	15	35	74	68	53030
50	2000	2	13	25	5	18	1	6	3	53030
50	2000	1	14	106	60	24	17	65	56	46968
50	2000	2	14	33	3	25	4	4	3	46968
50	2000	1	15	86	39	27	16	43	39	39513
50	2000	2	15	46	6	37	3	6	6	39513
50	2000	1	16	97	29	52	14	31	27	33824
50	2000	2	16	57	6	48	3	6	6	33824
50	2000	1	17	68	12	45	7	16	11	26245
50	2000	2	17	54	4	45	4	5	4	26245
50	2000	1	18	109	15	78	11	20	13	18595
50	2000	2	18	53	0	53	0	0	0	18595
50	2000	1	19	125	4	106	13	6	4	14047
50	2000	2	19	90	1	88	1	1	1	14047
50	2000	1	20	126	5	112	9	5	3	10089
50	2000	2	20	98	0	97	1	0	0	10089
50	2000	1	21	169	2	166	1	2	1	7086
50	2000	2	21	124	0	124	0	0	0	7086
50	2000	1	22	144	2	141	1	2	2	4893
50	2000	2	22	120	0	118	1	1	0	4893
50	2000	1	23	272	7	261	3	8	5	2600
50	2000	2	23	209	0	206	3	0	0	2600
50	2000	1	25	85	45	30	9	46	44	NA
50	2000	2	25	23	3	19	0	4	3	NA
50	2000	3	25	1	0	1	0	0	0	NA
52	1990	1	7	369	0	355	12	2	0	172316
52	1990	2	7	269	0	259	10	0	0	172316
52	1990	1	8	31	0	20	11	0	0	172721
52	1990	2	8	22	0	17	5	0	0	172721
52	1990	1	9	28	2	18	8	2	2	164674
52	1990	2	9	24	2	20	2	2	2	164674
52	1990	1	10	66	18	30	18	18	15	143197
52	1990	2	10	49	4	35	10	4	4	143197
52	1990	1	11	98	40	35	23	40	35	125839
52	1990	2	11	35	5	27	3	5	3	125839
52	1990	1	12	90	39	33	18	39	37	107211
52	1990	2	12	42	3	32	7	3	3	107211
52	1990	1	13	68	26	30	12	26	25	87276
52	1990	2	13	39	3	30	6	3	3	87276
52	1990	1	14	65	18	28	19	18	16	79104
52	1990	2	14	39	4	34	1	4	4	79104
52	1990	1	15	77	15	42	20	15	15	62756
52	1990	2	15	53	1	48	4	1	1	62756
52	1990	1	16	81	10	52	19	10	9	50148
52	1990	2	16	64	0	63	1	0	0	50148
52	1990	1	17	79	9	55	15	9	9	39245
52	1990	2	17	73	1	69	3	1	1	39245
52	1990	1	18	108	7	87	14	7	7	32744
52	1990	2	18	95	1	91	3	1	0	32744
52	1990	1	19	122	6	108	8	6	6	29185
52	1990	2	19	118	0	113	5	0	0	29185
52	1990	1	20	163	3	150	10	3	3	22707
52	1990	2	20	139	1	133	5	1	1	22707
52	1990	1	21	180	2	171	7	2	1	17616
52	1990	2	21	188	0	184	4	0	0	17616
52	1990	1	22	233	1	225	7	1	0	12513
52	1990	2	22	185	0	185	0	0	0	12513
52	1990	1	23	445	2	434	9	2	2	11379
52	1990	2	23	521	0	517	4	0	0	11379
52	1990	1	25	17	2	12	3	2	2	NA
52	1990	2	25	6	0	6	0	0	0	NA
52	1991	1	7	352	0	329	23	0	0	177023
52	1991	2	7	271	1	261	9	1	1	177023
52	1991	1	8	41	2	20	19	2	2	171874
52	1991	2	8	50	0	42	8	0	0	171874
52	1991	1	9	34	3	20	11	3	2	166000
52	1991	2	9	32	1	23	8	1	1	166000
52	1991	1	10	65	21	26	18	21	20	146698
52	1991	2	10	55	2	42	11	2	2	146698
52	1991	1	11	143	71	41	31	71	65	128415
52	1991	2	11	38	2	26	10	2	1	128415
52	1991	1	12	128	56	43	29	56	56	110243
52	1991	2	12	52	3	41	8	3	3	110243
52	1991	1	13	104	49	33	22	49	46	90642.8
52	1991	2	13	44	4	39	1	4	4	90642.8
52	1991	1	14	84	30	27	27	30	29	80408.8
52	1991	2	14	53	2	47	4	2	2	80408.8
52	1991	1	15	92	23	53	16	23	21	65467.5
52	1991	2	15	64	2	56	6	2	1	65467.5
52	1991	1	16	88	17	61	10	17	14	52223.2
52	1991	2	16	77	3	71	3	3	2	52223.2
52	1991	1	17	80	7	57	16	7	7	41004.9
52	1991	2	17	92	3	85	4	3	3	41004.9
52	1991	1	18	97	5	78	14	5	5	33681.2
52	1991	2	18	102	0	96	6	0	0	33681.2
52	1991	1	19	143	10	125	8	10	10	29513.7
52	1991	2	19	143	2	134	7	2	2	29513.7
52	1991	1	20	141	1	137	3	1	1	23455.8
52	1991	2	20	130	0	126	4	0	0	23455.8
52	1991	1	21	237	1	224	12	1	1	18002.5
52	1991	2	21	204	1	199	4	1	1	18002.5
52	1991	1	22	255	1	248	6	1	1	12768.9
52	1991	2	22	211	0	209	2	0	0	12768.9
52	1991	1	23	510	1	496	13	1	1	11808.5
52	1991	2	23	609	1	599	9	1	1	11808.5
52	1991	1	25	10	0	10	0	0	0	NA
52	1991	2	25	9	0	9	0	0	0	NA
52	1992	1	7	356	2	335	19	2	2	181858
52	1992	2	7	267	1	254	11	2	1	181858
52	1992	1	8	37	0	27	9	1	0	171031
52	1992	2	8	28	0	25	3	0	0	171031
52	1992	1	9	35	4	23	8	4	4	167336
52	1992	2	9	21	0	16	5	0	0	167336
52	1992	1	10	60	18	21	21	18	17	150285
52	1992	2	10	47	5	32	7	8	1	150285
52	1992	1	11	118	61	28	28	62	59	131044
52	1992	2	11	46	2	34	9	3	2	131044
52	1992	1	12	110	63	27	19	64	62	113361
52	1992	2	12	51	3	40	8	3	2	113361
52	1992	1	13	85	39	29	16	40	35	94139.5
52	1992	2	13	33	1	28	4	1	1	94139.5
52	1992	1	14	90	29	36	24	30	28	81735.2
52	1992	2	14	52	3	47	2	3	3	81735.2
52	1992	1	15	112	35	53	23	36	34	68296.2
52	1992	2	15	71	2	66	3	2	2	68296.2
52	1992	1	16	66	11	44	11	11	11	54384.3
52	1992	2	16	38	0	34	4	0	0	54384.3
52	1992	1	17	100	10	73	16	11	10	42843.8
52	1992	2	17	74	1	72	1	1	1	42843.8
52	1992	1	18	118	9	91	18	9	8	34645.2
52	1992	2	18	106	2	103	1	2	2	34645.2
52	1992	1	19	154	5	137	12	5	5	29846.1
52	1992	2	19	125	1	115	9	1	1	29846.1
52	1992	1	20	185	1	174	10	1	1	24229.2
52	1992	2	20	141	0	138	3	0	0	24229.2
52	1992	1	21	231	3	216	11	4	3	18397.4
52	1992	2	21	196	0	195	1	0	0	18397.4
52	1992	1	22	256	0	245	11	0	0	13030.1
52	1992	2	22	232	0	229	3	0	0	13030.1
52	1992	1	23	542	1	532	9	1	1	12254.3
52	1992	2	23	597	1	584	12	1	1	12254.3
52	1992	1	25	33	4	25	4	4	4	NA
52	1992	2	25	37	0	37	0	0	0	NA
52	1993	1	7	285	1	264	20	1	1	186825
52	1993	2	7	233	0	223	10	0	0	186825
52	1993	1	8	28	1	18	9	1	1	170192
52	1993	2	8	17	1	12	4	1	1	170192
52	1993	1	9	31	1	19	11	1	1	168683
52	1993	2	9	21	0	13	8	0	0	168683
52	1993	1	10	69	22	30	17	22	20	153959
52	1993	2	10	37	3	29	5	3	1	153959
52	1993	1	11	108	45	36	27	45	42	133727
52	1993	2	11	31	2	22	7	2	1	133727
52	1993	1	12	95	36	36	23	36	35	116568
52	1993	2	12	45	3	39	3	3	3	116568
52	1993	1	13	70	27	24	19	27	27	97771.1
52	1993	2	13	46	2	38	6	2	1	97771.1
52	1993	1	14	78	23	31	23	24	22	83083.4
52	1993	2	14	49	2	45	2	2	2	83083.4
52	1993	1	15	96	17	58	21	17	16	71247.1
52	1993	2	15	82	1	76	5	1	1	71247.1
52	1993	1	16	58	8	40	10	8	6	56634.8
52	1993	2	16	46	2	43	1	2	2	56634.8
52	1993	1	17	86	11	66	9	11	11	44765.1
52	1993	2	17	73	2	68	3	2	2	44765.1
52	1993	1	18	89	6	70	13	6	6	35636.8
52	1993	2	18	99	2	94	3	2	2	35636.8
52	1993	1	19	158	5	141	12	5	5	30182.3
52	1993	2	19	136	1	131	4	1	1	30182.3
52	1993	1	20	176	4	165	7	4	3	25028.2
52	1993	2	20	137	0	132	5	0	0	25028.2
52	1993	1	21	230	0	219	11	0	0	18801
52	1993	2	21	203	0	199	4	0	0	18801
52	1993	1	22	241	0	232	9	0	0	13296.6
52	1993	2	22	210	1	204	5	1	1	13296.6
52	1993	1	23	497	1	479	17	1	0	12716.8
52	1993	2	23	528	0	516	12	0	0	12716.8
52	1993	1	25	58	4	44	10	4	3	NA
52	1993	2	25	54	2	52	0	2	2	NA
52	1994	1	7	250	0	228	19	3	0	191929
52	1994	2	7	168	2	155	11	2	2	191929
52	1994	1	8	34	1	23	10	1	1	169358
52	1994	2	8	27	0	20	7	0	0	169358
52	1994	1	9	25	2	14	9	2	2	170041
52	1994	2	9	19	0	12	6	1	0	170041
52	1994	1	10	54	22	12	18	24	22	157723
52	1994	2	10	40	6	25	6	9	6	157723
52	1994	1	11	102	46	33	23	46	42	136465
52	1994	2	11	30	4	17	8	5	4	136465
52	1994	1	12	84	33	28	23	33	30	119865
52	1994	2	12	41	5	32	3	6	3	119865
52	1994	1	13	89	37	27	24	38	34	101543
52	1994	2	13	39	5	29	5	5	5	101543
52	1994	1	14	87	38	30	16	41	37	84453.9
52	1994	2	14	35	5	26	4	5	5	84453.9
52	1994	1	15	84	19	52	11	21	18	74325.6
52	1994	2	15	63	7	55	1	7	5	74325.6
52	1994	1	16	68	12	48	7	13	11	58978.4
52	1994	2	16	52	1	48	2	2	1	58978.4
52	1994	1	17	90	16	66	7	17	16	46772.5
52	1994	2	17	73	1	72	0	1	1	46772.5
52	1994	1	18	90	8	74	8	8	8	36656.8
52	1994	2	18	76	1	73	2	1	1	36656.8
52	1994	1	19	146	7	124	14	8	7	30522.2
52	1994	2	19	117	1	114	2	1	1	30522.2
52	1994	1	20	177	4	162	9	6	4	25853.5
52	1994	2	20	156	1	148	6	2	1	25853.5
52	1994	1	21	207	1	198	8	1	1	19213.5
52	1994	2	21	219	0	211	8	0	0	19213.5
52	1994	1	22	210	3	198	9	3	3	13568.5
52	1994	2	22	230	0	224	5	1	0	13568.5
52	1994	1	23	482	1	468	11	3	0	13196.9
52	1994	2	23	531	0	517	11	3	0	13196.9
52	1994	1	25	68	9	50	8	10	8	NA
52	1994	2	25	64	1	58	5	1	1	NA
52	1995	1	7	214	1	192	14	8	1	197171
52	1995	2	7	142	0	131	7	4	0	197171
52	1995	1	8	28	0	20	6	2	0	168527
52	1995	2	8	19	1	15	2	2	1	168527
52	1995	1	9	22	2	16	3	3	2	171410
52	1995	2	9	15	0	11	2	2	0	171410
52	1995	1	10	88	28	29	13	46	25	161579
52	1995	2	10	41	5	22	5	14	3	161579
52	1995	1	11	103	40	25	21	57	36	139259
52	1995	2	11	39	4	28	3	8	4	139259
52	1995	1	12	96	42	23	20	53	38	123255
52	1995	2	12	32	4	24	3	5	4	123255
52	1995	1	13	100	37	35	14	51	34	105460
52	1995	2	13	41	4	32	2	7	4	105460
52	1995	1	14	83	26	34	11	38	26	85847
52	1995	2	14	40	3	35	1	4	3	85847
52	1995	1	15	68	21	30	11	27	20	77537
52	1995	2	15	63	0	59	4	0	0	77537
52	1995	1	16	74	10	47	11	16	10	61419
52	1995	2	16	42	0	42	0	0	0	61419
52	1995	1	17	69	8	53	1	15	7	48870
52	1995	2	17	58	4	52	2	4	4	48870
52	1995	1	18	115	9	96	3	16	7	37706
52	1995	2	18	94	0	91	0	3	0	37706
52	1995	1	19	152	5	140	4	8	5	30866
52	1995	2	19	147	1	141	1	5	1	30866
52	1995	1	20	170	3	159	6	5	2	26706
52	1995	2	20	145	2	140	1	4	1	26706
52	1995	1	21	225	2	209	10	6	2	19635
52	1995	2	21	188	1	183	1	4	0	19635
52	1995	1	22	267	0	257	3	7	0	13846
52	1995	2	22	209	0	205	2	2	0	13846
52	1995	1	23	524	1	509	6	9	0	13695
52	1995	2	23	612	0	600	8	4	0	13695
52	1995	1	25	71	4	58	4	9	4	NA
52	1995	2	25	48	1	47	0	1	0	NA
52	1996	1	7	189	1	173	12	4	1	198000
52	1996	2	7	136	0	124	9	3	0	198000
52	1996	1	8	30	0	15	12	3	0	173210
52	1996	2	8	26	1	16	8	2	1	173210
52	1996	1	9	38	2	20	14	4	2	170496
52	1996	2	9	16	2	10	4	2	1	170496
52	1996	1	10	94	34	29	23	42	26	162699
52	1996	2	10	27	6	17	2	8	4	162699
52	1996	1	11	144	79	31	26	87	74	142529
52	1996	2	11	28	6	19	2	7	3	142529
52	1996	1	12	121	61	26	29	66	56	125741
52	1996	2	12	29	3	22	3	4	1	125741
52	1996	1	13	103	41	34	21	48	41	108456
52	1996	2	13	37	3	30	2	5	2	108456
52	1996	1	14	91	40	33	14	44	38	89177
52	1996	2	14	48	6	31	9	8	6	89177
52	1996	1	15	96	33	40	16	40	31	78832
52	1996	2	15	50	2	43	3	4	2	78832
52	1996	1	16	67	13	43	10	14	12	64087.9
52	1996	2	16	83	3	73	7	3	2	64087.9
52	1996	1	17	76	9	55	9	12	9	50895.2
52	1996	2	17	79	0	75	4	0	0	50895.2
52	1996	1	18	118	11	93	10	15	11	39405.4
52	1996	2	18	104	1	100	2	2	1	39405.4
52	1996	1	19	131	6	114	8	9	6	31757
52	1996	2	19	114	0	109	4	1	0	31757
52	1996	1	20	164	1	157	4	3	1	27020.5
52	1996	2	20	196	3	188	3	5	3	27020.5
52	1996	1	21	226	1	215	9	2	1	20300.5
52	1996	2	21	206	0	201	2	3	0	20300.5
52	1996	1	22	250	2	242	3	5	2	14174.6
52	1996	2	22	252	0	250	1	1	0	14174.6
52	1996	1	23	544	1	532	10	2	1	14097.4
52	1996	2	23	613	0	609	2	2	0	14097.4
52	1996	1	25	56	7	40	8	8	7	NA
52	1996	2	25	33	3	29	0	4	3	NA
52	1997	1	7	180	0	166	8	6	0	198832
52	1997	2	7	142	1	132	8	2	1	198832
52	1997	1	8	31	1	12	14	5	1	178023
52	1997	2	8	24	0	22	2	0	0	178023
52	1997	1	9	21	1	6	11	4	0	169587
52	1997	2	9	21	2	13	5	3	1	169587
52	1997	1	10	91	29	27	22	42	26	163826
52	1997	2	10	33	5	19	6	8	0	163826
52	1997	1	11	117	54	27	29	61	49	145875
52	1997	2	11	45	5	35	3	7	3	145875
52	1997	1	12	107	46	29	26	52	40	128277
52	1997	2	12	30	3	18	6	6	3	128277
52	1997	1	13	102	45	33	18	51	42	111537
52	1997	2	13	38	3	27	6	5	1	111537
52	1997	1	14	103	26	44	25	34	26	92636.2
52	1997	2	14	51	4	42	4	5	3	92636.2
52	1997	1	15	81	22	40	14	27	21	80148.7
52	1997	2	15	58	3	49	5	4	2	80148.7
52	1997	1	16	86	20	50	9	27	20	66872.9
52	1997	2	16	68	1	64	2	2	1	66872.9
52	1997	1	17	86	15	64	6	16	15	53004.4
52	1997	2	17	64	0	58	6	0	0	53004.4
52	1997	1	18	100	6	81	9	10	6	41181.3
52	1997	2	18	101	1	99	1	1	1	41181.3
52	1997	1	19	146	10	121	11	14	9	32673.8
52	1997	2	19	140	0	133	6	1	0	32673.8
52	1997	1	20	173	4	159	7	7	4	27338.7
52	1997	2	20	180	2	172	2	6	2	27338.7
52	1997	1	21	208	0	196	5	7	0	20988.6
52	1997	2	21	185	0	179	5	1	0	20988.6
52	1997	1	22	248	2	238	4	6	2	14511.1
52	1997	2	22	257	0	254	2	1	0	14511.1
52	1997	1	23	526	3	511	10	5	1	14511.7
52	1997	2	23	682	2	670	5	7	2	14511.7
52	1997	1	25	44	6	35	0	9	6	NA
52	1997	2	25	37	1	30	5	2	1	NA
52	1998	1	7	237	1	221	13	3	1	199667
52	1998	2	7	162	2	149	10	3	2	199667
52	1998	1	8	26	1	10	14	2	1	182969
52	1998	2	8	14	1	9	4	1	1	182969
52	1998	1	9	22	5	9	6	7	5	168682
52	1998	2	9	18	0	12	5	1	0	168682
52	1998	1	10	85	30	25	23	37	24	164961
52	1998	2	10	48	14	28	4	16	4	164961
52	1998	1	11	121	65	21	27	73	57	149301
52	1998	2	11	49	9	31	6	12	4	149301
52	1998	1	12	102	50	24	22	56	44	130863
52	1998	2	12	37	9	24	3	10	7	130863
52	1998	3	12	1	1	0	0	1	1	130863
52	1998	1	13	103	50	21	25	57	45	114705
52	1998	2	13	39	3	31	5	3	3	114705
52	1998	1	14	80	30	26	21	33	26	96229.6
52	1998	2	14	53	8	38	5	10	6	96229.6
52	1998	1	15	70	11	42	13	15	10	81487.3
52	1998	2	15	48	1	43	4	1	0	81487.3
52	1998	3	15	1	1	0	0	1	0	81487.3
52	1998	1	16	85	7	58	19	8	5	69778.8
52	1998	2	16	65	1	59	3	3	1	69778.8
52	1998	1	17	79	8	54	12	13	5	55201
52	1998	2	17	91	0	85	3	3	0	55201
52	1998	1	18	89	6	71	11	7	3	43037.3
52	1998	2	18	82	3	75	3	4	3	43037.3
52	1998	1	19	127	9	105	12	10	8	33617.1
52	1998	2	19	115	0	110	4	1	0	33617.1
52	1998	1	20	130	4	119	4	7	2	27660.7
52	1998	2	20	141	0	133	8	0	0	27660.7
52	1998	1	21	179	1	169	9	1	1	21700
52	1998	2	21	143	1	140	1	2	1	21700
52	1998	1	22	208	0	197	8	3	0	14855.5
52	1998	2	22	202	0	195	7	0	0	14855.5
52	1998	1	23	420	1	401	15	4	0	14938.2
52	1998	2	23	427	0	417	6	4	0	14938.2
52	1998	1	25	445	32	308	44	93	30	NA
52	1998	2	25	329	2	295	17	17	2	NA
52	1999	1	7	245	0	231	13	1	0	200506
52	1999	2	7	223	1	205	16	2	1	200506
52	1999	1	8	24	2	12	8	4	1	188054
52	1999	2	8	25	1	14	9	2	1	188054
52	1999	1	9	27	7	12	7	8	6	167783
52	1999	2	9	18	1	10	5	3	1	167783
52	1999	1	10	100	43	19	27	54	40	166104
52	1999	2	10	41	10	21	3	17	4	166104
52	1999	1	11	147	87	21	22	104	71	152806
52	1999	2	11	51	9	31	6	14	6	152806
52	1999	1	12	118	63	27	20	71	57	133503
52	1999	2	12	53	5	40	7	6	3	133503
52	1999	1	13	122	61	31	20	71	59	117964
52	1999	2	13	34	1	27	5	2	1	117964
52	1999	1	14	115	49	40	16	59	47	99962.4
52	1999	2	14	41	3	33	5	3	2	99962.4
52	1999	1	15	91	27	39	17	35	25	82848.3
52	1999	2	15	45	1	44	0	1	1	82848.3
52	1999	1	16	93	24	49	16	28	23	72811
52	1999	2	16	56	3	48	2	6	2	72811
52	1999	1	17	100	13	69	15	16	12	57488.6
52	1999	2	17	78	0	74	2	2	0	57488.6
52	1999	1	18	122	13	96	10	16	11	44976.9
52	1999	2	18	97	2	87	5	5	2	44976.9
52	1999	1	19	117	5	101	8	8	5	34587.5
52	1999	2	19	133	2	128	1	4	2	34587.5
52	1999	1	20	172	5	158	7	7	5	27986.4
52	1999	2	20	155	0	150	4	1	0	27986.4
52	1999	1	21	184	1	170	8	6	1	22435.5
52	1999	2	21	151	0	146	3	2	0	22435.5
52	1999	1	22	243	3	234	6	3	3	15208
52	1999	2	22	215	0	208	2	5	0	15208
52	1999	1	23	467	2	448	11	8	2	15377.1
52	1999	2	23	516	2	501	2	13	2	15377.1
52	1999	1	25	42	9	29	1	12	9	NA
52	1999	2	25	24	1	20	1	3	1	NA
52	2000	1	7	258	1	231	23	4	1	201349
52	2000	2	7	205	0	185	17	3	0	201349
52	2000	1	8	30	2	14	12	4	2	193279
52	2000	2	8	14	0	7	5	2	0	193279
52	2000	1	9	24	2	10	11	3	1	166888
52	2000	2	9	21	1	14	3	4	0	166888
52	2000	1	10	107	56	22	26	59	45	167255
52	2000	2	10	78	19	44	7	27	4	167255
52	2000	1	11	179	95	31	36	112	85	156394
52	2000	2	11	50	11	26	9	15	5	156394
52	2000	1	12	188	108	36	33	119	105	136195
52	2000	2	12	53	13	32	6	15	6	136195
52	2000	3	12	1	0	0	0	1	0	136195
52	2000	1	13	153	79	33	32	88	72	121315
52	2000	2	13	51	11	35	3	13	8	121315
52	2000	3	13	1	1	0	0	1	1	121315
52	2000	1	14	141	62	47	23	71	58	103840
52	2000	2	14	58	10	39	6	13	10	103840
52	2000	1	15	102	45	38	14	50	40	84232
52	2000	2	15	65	3	61	1	3	2	84232
52	2000	1	16	134	35	78	17	39	34	75975
52	2000	2	16	77	4	65	5	7	3	75975
52	2000	1	17	105	22	61	18	26	19	59871
52	2000	2	17	82	3	74	5	3	3	59871
52	2000	1	18	124	6	103	10	11	5	47004
52	2000	2	18	94	2	91	1	2	1	47004
52	2000	1	19	147	7	129	9	9	7	35586
52	2000	2	19	103	0	96	6	1	0	35586
52	2000	1	20	179	4	158	13	8	3	28316
52	2000	2	20	178	1	171	5	2	1	28316
52	2000	1	21	239	2	226	8	5	2	23196
52	2000	2	21	197	1	190	3	4	1	23196
52	2000	3	21	1	0	0	1	0	0	23196
52	2000	1	22	236	1	221	11	4	1	15569
52	2000	2	22	237	1	228	7	2	0	15569
52	2000	1	23	554	6	532	11	11	6	15829
52	2000	2	23	608	1	598	2	8	1	15829
52	2000	1	25	44	8	23	6	15	8	NA
52	2000	2	25	34	1	28	3	3	1	NA
54	1990	1	7	432	2	400	30	2	2	145985
54	1990	2	7	336	0	314	22	0	0	145985
54	1990	1	8	42	2	25	15	2	2	137941
54	1990	2	8	24	0	18	6	0	0	137941
54	1990	1	9	38	3	15	20	3	2	131964
54	1990	2	9	18	0	12	6	0	0	131964
54	1990	1	10	108	63	23	22	63	59	113607
54	1990	2	10	35	6	24	5	6	6	113607
54	1990	1	11	179	122	17	40	122	115	105747
54	1990	2	11	42	10	24	8	10	9	105747
54	1990	1	12	194	130	24	40	130	126	90451
54	1990	2	12	50	10	29	11	10	9	90451
54	1990	1	13	174	115	33	26	115	113	75889
54	1990	2	13	54	1	43	10	1	1	75889
54	1990	1	14	165	91	42	32	91	84	62403
54	1990	2	14	48	6	37	5	6	6	62403
54	1990	1	15	134	59	49	26	59	57	49463
54	1990	2	15	50	5	40	5	5	2	49463
54	1990	1	16	112	28	70	14	28	27	37330
54	1990	2	16	69	4	63	2	4	4	37330
54	1990	1	17	137	30	93	14	30	30	29908
54	1990	2	17	65	2	60	3	2	1	29908
54	1990	1	18	124	21	95	8	21	19	24494
54	1990	2	18	102	0	99	3	0	0	24494
54	1990	1	19	185	15	159	11	15	15	21201
54	1990	2	19	148	0	140	8	0	0	21201
54	1990	1	20	187	7	172	8	7	6	16929
54	1990	2	20	184	1	177	6	1	1	16929
54	1990	1	21	270	10	244	16	10	8	12637
54	1990	2	21	200	1	191	8	1	1	12637
54	1990	1	22	222	5	208	9	5	1	8111
54	1990	2	22	219	0	212	7	0	0	8111
54	1990	1	23	382	4	362	16	4	3	7584
54	1990	2	23	451	0	436	15	0	0	7584
54	1990	1	25	82	27	44	11	27	27	NA
54	1990	2	25	47	3	44	0	3	3	NA
54	1991	1	7	369	0	334	35	0	0	149507
54	1991	2	7	276	3	254	19	3	3	149507
